,,S,S,S,S,S,S,S,S,S
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,1005,,,,0.719757,0.69110113,0.67227924,0.66846764,0.65428525,0.6659599
3,1190,,,,0.8077752,0.74921787,0.7389434,0.7475205,0.73034424,0.76046044
3,1395,,,,0.7519188,0.73211783,0.7200399,0.7111494,0.69399387,0.707208
3,17314,,,,0.7550551,0.72346157,0.7037002,0.68935025,0.7060056,0.69566864
