,,S,S,S,S,S,S,S,S,S
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,384,,,,0.81113756,0.78983265,0.78210396,0.7875226,0.7772556,0.7884129
3,643,,,,0.7702663,0.74348426,0.7374663,0.7472086,0.7333771,0.7344415
3,1007,,,,0.7102989,0.66034776,0.6697682,0.6209386,0.6277201,0.6372125
3,56963,,,,0.8445907,0.82104194,0.8152302,0.81298244,0.8018003,0.8217976
