,,S,S,S,S,S,S,S,S,S
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,212,,,,0.7164377,0.66762936,0.66562724,0.6749506,0.68255043,0.6832551
3,458,,,,0.81045467,0.78298545,0.7723092,0.7539107,0.74738127,0.7536176
3,471,,,,0.79719937,0.7722445,0.7522366,0.7511212,0.7743393,0.75958633
3,918,,,,0.8483131,0.830601,0.8251916,0.81872874,0.8194241,0.81103337
