,,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,384,,,,0.35625792,0.31953374,0.30774316,0.30629006,0.30893627,0.3056517
3,643,,,,0.3597017,0.33233577,0.32173157,0.32202357,0.31917647,0.31942824
3,1007,,,,0.30598864,0.33524212,0.34612232,0.35307506,0.35366088,0.35543966
3,56963,,,,0.39374325,0.35198644,0.3478718,0.3516034,0.3519032,0.35339433
