,,S,S,S,S,S,S,S,S,S
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,862,,,,0.84181434,0.84232634,0.8279212,0.82518375,0.8177319,0.83259314
3,1161,,,,0.6906214,0.7130425,0.7270623,0.7114294,0.720727,0.7224375
3,1467,,,,0.7647755,0.7512952,0.7546958,0.7570127,0.7501481,0.7437099
3,56424,,,,0.56766313,0.63086766,0.6299686,0.60671115,0.61633176,0.62458926
