,,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,212,,,,0.4076399,0.36622158,0.36142287,0.36642092,0.36703274,0.36922216
3,458,,,,0.28847808,0.31523046,0.3292445,0.3373362,0.34538564,0.34490472
3,471,,,,0.2804269,0.3040011,0.31273323,0.31709826,0.3216598,0.32065237
3,918,,,,0.5438048,0.52411455,0.5203967,0.5185938,0.52062845,0.5247899
