,,S,S,S,S,S,S,S,S,S
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,235,,,,0.7093313,0.722908,0.7346315,0.7259143,0.7468882,0.7288449
3,440,,,,0.8137855,0.8293645,0.81743073,0.8101426,0.8271343,0.82245624
3,534,,,,0.7408824,0.7282055,0.72915417,0.72779137,0.72398347,0.7305512
3,55827,,,,0.7168879,0.7011439,0.6831443,0.68253726,0.68078715,0.66464007
