,,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,235,,,,0.38149413,0.36332157,0.3630124,0.3656177,0.36948797,0.36856282
3,440,,,,0.29704875,0.28054821,0.26920885,0.27386165,0.2743192,0.27619877
3,534,,,,0.35779604,0.3564667,0.3605448,0.3659852,0.36482346,0.36485076
3,55827,,,,0.51193744,0.5502968,0.5837129,0.61542153,0.61166245,0.62230116
