,,S,S,S,S,S,S,S,S,S
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,212,,,,0.61472106,0.65913695,0.6668653,0.67828983,0.6778578,0.6721166
3,458,,,,0.8181656,0.7916196,0.77587885,0.7591965,0.7617552,0.75578266
3,471,,,,0.73432255,0.77583694,0.7802345,0.77591187,0.7691908,0.76752585
3,918,,,,0.8031336,0.81110156,0.822241,0.8143936,0.80379033,0.8144253
