,,S,S,S,S,S,S,S,S,S
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,235,,,,0.7289225,0.7276653,0.750211,0.7303473,0.74079144,0.71786577
3,440,,,,0.81567276,0.8135606,0.8200533,0.82497704,0.82379746,0.81660306
3,534,,,,0.7326335,0.7176412,0.7334739,0.7281482,0.73209345,0.7298771
3,55827,,,,0.665414,0.6575825,0.6852234,0.6654376,0.6678918,0.67248344
