,,S,S,S,S,S,S,S,S,S
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,862,,,,0.8351084,0.8322265,0.8221464,0.8177528,0.8158134,0.8328678
3,1161,,,,0.732789,0.71446365,0.72420776,0.7171359,0.71727765,0.71464986
3,1467,,,,0.74393666,0.7493445,0.7454301,0.7396186,0.7360195,0.74537176
3,56424,,,,0.6174747,0.61938244,0.6181592,0.62170106,0.6329732,0.61792713
