,,S,S,S,S,S,S,S,S,S
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,384,,,,0.7754375,0.7783207,0.7770866,0.7787635,0.7751084,0.77857023
3,643,,,,0.7419081,0.75238746,0.7483542,0.74427843,0.7512047,0.7455192
3,1007,,,,0.63995177,0.6556107,0.6237658,0.64687335,0.6501495,0.64052004
3,56963,,,,0.80511504,0.7972921,0.81088877,0.816563,0.80498636,0.8085643
