,,S,S,S,S,S,S,S,S,S
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,235,,,,0.7368844,0.72860587,0.71622175,0.7329915,0.7392238,0.72697705
3,440,,,,0.81611365,0.8058503,0.8177369,0.8212009,0.8215829,0.81064487
3,534,,,,0.726665,0.72715646,0.73013324,0.7284975,0.7348468,0.72816354
3,55827,,,,0.666718,0.65026087,0.6520105,0.67350197,0.68450546,0.672436
