,,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,384,,,,0.30889,0.30539194,0.3077554,0.30743125,0.30804884,0.30933583
3,643,,,,0.32024792,0.3202361,0.3216267,0.31915206,0.32019544,0.32089993
3,1007,,,,0.3567944,0.3559595,0.3508106,0.35281226,0.35530037,0.3550189
3,56963,,,,0.35330537,0.35176128,0.3536667,0.35253063,0.35293904,0.35136747
