,,S,S,S,S,S,S,S,S,S
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,212,,,,0.66156375,0.6704959,0.6728234,0.6553441,0.6493325,0.6947815
3,458,,,,0.7624534,0.75272137,0.7613739,0.7616266,0.7657064,0.7665775
3,471,,,,0.7649064,0.7579165,0.7769582,0.76572186,0.76827633,0.74861455
3,918,,,,0.8152026,0.81661904,0.8112647,0.8176553,0.8113592,0.81093657
