,,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse,nrmse
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,212,,,,0.36628875,0.36443937,0.36426413,0.36602035,0.36786833,0.3654999
3,458,,,,0.34168166,0.34263313,0.3450629,0.3426962,0.34501788,0.34306777
3,471,,,,0.31873617,0.317424,0.31590083,0.3185411,0.3204149,0.32080457
3,918,,,,0.52462447,0.52569896,0.5269559,0.5254818,0.5225094,0.52449214
