,,S,S,S,S,S,S,S,S,S
step,,-2,-1,0,1,2,3,4,5,6
mode,plant,,,,,,,,,
3,384,,,,0.7807597,0.77330875,0.78675306,0.79377806,0.7839643,0.7677573
3,643,,,,0.74772775,0.75284904,0.7327759,0.7526616,0.7473717,0.7529678
3,1007,,,,0.6361955,0.6427525,0.6394398,0.6348033,0.6494277,0.6465286
3,56963,,,,0.80757385,0.8072359,0.82531065,0.8153094,0.80593455,0.80592453
